empresa_id,empresa_nombre,ruta_hex,ruta_nombre,hora,mean_id,total_trips,trips_ok,pct_trips_ok
0007,ALDANA SA,0138,187 1 (NVA. ITALIA → ASUNCIÓN),10.0,00060,1,0,0.0
0007,ALDANA SA,0150,5056 6 (YPANE → ASUNCIÓN),10.0,0001F,1,0,0.0
0007,ALDANA SA,0150,5056 6 (YPANE → ASUNCIÓN),10.0,00027,1,0,0.0
0007,ALDANA SA,0150,5056 6 (YPANE → ASUNCIÓN),10.0,000A4,1,0,0.0
0007,ALDANA SA,0152,96 3 (ITA → ASUNCIÓN),10.0,00039,5,0,0.0
0007,ALDANA SA,0152,96 3 (ITA → ASUNCIÓN),10.0,00040,1,0,0.0
0007,ALDANA SA,0152,96 3 (ITA → ASUNCIÓN),10.0,0005C,3,0,0.0
0007,ALDANA SA,0153,96 3 (ASUNCIÓN → ITA),10.0,0005C,2,0,0.0
0007,ALDANA SA,0187,43 6 (SAN LORENZO → SAN LORENZO),10.0,00039,1,0,0.0
0007,ALDANA SA,0187,43 6 (SAN LORENZO → SAN LORENZO),10.0,00040,1,0,0.0
0007,ALDANA SA,01F2,I4312 1 (J.A.SALDIVAR → ASUNCION),10.0,0001F,1,0,0.0
0007,ALDANA SA,01F2,I4312 1 (J.A.SALDIVAR → ASUNCION),10.0,00022,1,0,0.0
0007,ALDANA SA,01F2,I4312 1 (J.A.SALDIVAR → ASUNCION),10.0,00038,1,0,0.0
0007,ALDANA SA,01F4,I4312 2 (J.A.SALDIVAR → ASUNCION),10.0,00022,1,0,0.0
0007,ALDANA SA,01F4,I4312 2 (J.A.SALDIVAR → ASUNCION),10.0,00027,2,0,0.0
0007,ALDANA SA,01F4,I4312 2 (J.A.SALDIVAR → ASUNCION),10.0,0004B,2,0,0.0
0007,ALDANA SA,01F4,I4312 2 (J.A.SALDIVAR → ASUNCION),10.0,00060,1,0,0.0
0007,ALDANA SA,01F6,I4312 3 (J.A.SALDIVAR → ASUNCION),10.0,00018,2,0,0.0
0007,ALDANA SA,01F6,I4312 3 (J.A.SALDIVAR → ASUNCION),10.0,00062,1,0,0.0
0008,AREGUEÑA SA,0001,2 1 (ÑEMBY → LUQUE),,00019,1,0,0.0
0008,AREGUEÑA SA,0001,2 1 (ÑEMBY → LUQUE),,0004a,1,0,0.0
0008,AREGUEÑA SA,0001,2 1 (ÑEMBY → LUQUE),,00068,1,0,0.0
0008,AREGUEÑA SA,0001,2 1 (ÑEMBY → LUQUE),,00075,1,0,0.0
0008,AREGUEÑA SA,0012,5 1 (LUQUE → ASUNCIÓN),,0000d,1,0,0.0
0008,AREGUEÑA SA,0012,5 1 (LUQUE → ASUNCIÓN),,01266,1,0,0.0
0008,AREGUEÑA SA,0016,5 3 (B. ACEVAL → ASUNCIÓN),,00014,1,0,0.0
0008,AREGUEÑA SA,0016,5 3 (B. ACEVAL → ASUNCIÓN),,00018,1,0,0.0
0008,AREGUEÑA SA,0016,5 3 (B. ACEVAL → ASUNCIÓN),,0002c,1,0,0.0
0008,AREGUEÑA SA,0016,5 3 (B. ACEVAL → ASUNCIÓN),,00057,1,0,0.0
0008,AREGUEÑA SA,0016,5 3 (B. ACEVAL → ASUNCIÓN),,0128c,1,0,0.0
0008,AREGUEÑA SA,0016,5 3 (B. ACEVAL → ASUNCIÓN),,01296,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00014,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00018,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,0001a,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00020,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,0002c,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00030,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00031,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00038,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00051,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00055,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00057,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,00067,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,0128c,1,0,0.0
0008,AREGUEÑA SA,0017,5 3 (ASUNCIÓN → B. ACEVAL),,012a0,2,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,0000a,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,0000c,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00016,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,0001e,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00035,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00041,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00042,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00045,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,0004f,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00050,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00059,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00065,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,00072,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,01272,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,01288,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,01296,1,0,0.0
0008,AREGUEÑA SA,0018,5 4 (B. ACEVAL → ASUNCIÓN),,012a0,1,0,0.0
0008,AREGUEÑA SA,0019,5 4 (ASUNCIÓN → B. ACEVAL),,00045,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00001,4,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00005,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00008,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0000a,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0000d,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0000f,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00014,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00018,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0001a,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0001b,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0001e,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00020,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00022,4,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00023,5,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0002c,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00030,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00031,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00036,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00038,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00041,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00047,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0004f,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00051,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00055,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00056,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00057,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0005b,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00065,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00070,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00071,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00072,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,00079,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,01266,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0126e,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,01270,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,0128c,2,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,01290,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,01294,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,012a0,3,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,012a2,1,0,0.0
0008,AREGUEÑA SA,001A,31 - 8 1 (LAMBARÉ → ASUNCIÓN),,012a4,2,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,0001a,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,00020,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,00031,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,00032,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,0004a,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,00055,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,01264,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,01274,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,0127c,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,01284,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,01288,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,01296,1,0,0.0
0008,AREGUEÑA SA,001E,48 1 (LAMBARÉ → LIMPIO),,012a0,1,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,00010,1,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,00014,1,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,00016,1,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,00018,1,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,0001a,2,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,00020,2,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,0002c,1,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,0002d,1,0,0.0
0008,AREGUEÑA SA,001F,48 1 (LIMPIO → LAMBARÉ),,00030,1,0,0.0
